Date,IdNummer,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12F_alt,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13G_alt,Q14,Q14_alt,Q15,Q15_alt,Q16A,Q16B,Q16C,Q16D,Q16E,Q16F,Q16G,Q16G_alt,Q17,Q18A,Q18B,Q18C,Q18D,Q18D_alt,Q19,Q20A,Q20B,Q20C,Q20D,Q20E,Q20E_alt,Q21.1.1,Q21.1.2,Q21.1.3,Q21.2.1,Q21.2.2,Q21.2.3,Q22,Q23.1,Q23.2,Q23.3,Q23.4,Q23.5,Q23.6,Q23.7,Q23.8,Q23.9,Q23.10,Q23.11,Q23.12,Q23.13,Q24,Q24_alt,Q25,Q26,Q27.1.1,Q27.1.2,Q27.1.3,Q27.1.4,Q27.1.5,Q27.1.6,Q27.1.7,Q27.1.8,Q27.2.1,Q27.2.2,Q27.2.3,Q27.2.4,Q27.2.5,Q27.2.6,Q27.2.7,Q27.2.8,Q28,Q29,Q29_alt,Q30,Q31A,Q31B,Q31C,Q31D,Q31E,Q31F,Q31G,Q31H,Q31I,Q31J,Q31K,Q31L,Q31M,Q31M_alt,Q32A,Q32B,Q32C,Q32D,Q32E,Q32F,Q32G,Q32H,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q33K,Q33L,Q33M,Q33M_alt,Q34,Q35,Q36,Q37,Q38,Q38_alt,Q39.1,Q39.2,Q39.3,Q39.4,Q39.5,Q40.1,Q40.2,Q40.3,Q40.4,Q40.5,Q41.1,Q41.2,Q41.3,Q41.4,Q41.5,Q42.1,Q42.2,Q42.3,Q42.4,Q42.5,Q43,Q44A,Q44B,Q44C,Q44D,Q45A,Q45B,Q45C,Q45D,Q45E,Q45F,Q45G,Q45H,Q45I,Q45J,Q45K,Q45L,Q45M,Q45N,Q45O,Q45P,Q45Q,Q45R,Q45S,Q45T,Q45U,Q45V,Q45W,Q45X,Q45X_alt,Q46,Q46_alt,Q47,Q48,Q49,Q50,Q51,Q51_alt,Q52,Q53,Q53_alt,,,,,,,,,,,,,,,,
9/26/2018 12:26:52 PM,18,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,
9/26/2018 12:27:43 PM,19,Ja,Ja,16 km (10 mijl), ,8,Ondanks de regen toch enthousiaste toeschouwers en de vele blije vrijwilligers, echt bijzonder. Mijn eerste DtD-loop, lange wens in vervulling. Informatievoorziening over park met tenten voor omkleden kan echter echt Vele Malen beter. Ik kom van oorsprong uit Zaandam en weet dit, maar zag en hoorde om me heen dat dit niet bekend is bij mensen., ,12 weken of meer getraind,2 keer per week,Langer dan een jaar,Ik zou vaker willen hardlopen,false,true,false,true,true,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,true,false,false, ,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Ja,Interesse,Veel interesse,Geen interesse,Geen interesse,Veel interesse,Veel interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Interesse,Interesse,Nee, ,10,5,Oneens,Oneens,Helemaal mee eens,Helemaal mee oneens,Oneens,Helemaal mee oneens,Eens,Oneens, , , , , , , , ,Ja,Anders, namelijk ...,7,6km bij Watertoren Assendelft en Kick-off Run,Tevreden,true,false,false,false,false,false,false,true,false,true,false,false,false, , , , , , , , , , , , , , , , , , , , , , , ,100,10,25,15,Door een trainer/coach, ,Goed,Goed,Neutraal,Goed,Goed,Goed,Goed,Een beetje,Goed,Goed,Goed,Goed,Neutraal,Goed,Goed,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Vrouw,47,160,58,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Ja, namelijk ...,Bij een vragenlijst graag meer ruimte voor de plussen en de minnen die ervaren zijn bij de loop. Nu vooral gericht op uzelf, wat u wilt organiseren en hoeveel dat zou mogen kosten.,,,,
9/26/2018 12:28:05 PM,20,Ja,Ja,8 km (5 mijl, Damloop by night), ,6, , ,Niet of nauwelijks getraind,1 tot 3 keer per maand,Langer dan een jaar,Ik zou vaker willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,true,false,true,false, ,Ja,false,true,false,false, ,Nee,false,false,true,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing,Niet naar gekeken,Niet naar gekeken,Niet naar gekeken,Nee, , , , , , , , , , , , , , , , , ,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,false,false, , , , , , , , , , , , , , , , , , ,Anders, namelijk,Niet,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Goed,Heel goed,Goed,Goed,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false, ,Garmin Connect, ,Man,23,181,85,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
9/26/2018 12:28:23 PM,21,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,
9/26/2018 12:28:24 PM,22,Ja,Ja,16 km (10 mijl), ,8,door de regen was het sfeer dit tijdens de route iets minder, verder was alles uitstekend geregeld, ,6-11 weken getraind,2 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Ja,Geen interesse,Interesse,Geen interesse,Interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Helemaal geen interesse,Nee, ,0,0,Helemaal mee oneens,Helemaal mee oneens,Oneens,Oneens,Oneens,Oneens,Oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , ,Door een trainer/coach in combinatie met een app of online platform, ,Goed,Goed,Goed,Goed,Helemaal niet,Heel goed,Goed,Goed,Een beetje,Een beetje,Goed,Goed,Goed,Een beetje,Helemaal niet,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Man,36,189,75,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,
9/26/2018 12:28:58 PM,23,Ja,Ja,16 km (10 mijl), ,7,Het regende heel hard waardoor er weinig mensen langs de kant stonden, ,Niet of nauwelijks getraind,2 keer per week,Langer dan een jaar,Ik zou vaker willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,false,false,true,Make-A-Wish,Ja, , , , , , ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,true,false,true,false,false, , , , , , , , , , , , , , , , , , ,Alleen door een app of online platform, ,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Helemaal niet,Heel goed,Heel goed,Heel goed,Heel goed,Helemaal niet,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Veel interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Vrouw,26,170,65,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Ja, namelijk ...,Meer toiletten bij de start (rij was te lang!),,,,,,,,,,
9/26/2018 12:28:59 PM,24,Ja,Ja,16 km (10 mijl), ,8, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,true,true,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Ik ren altijd binnen 1 km van waar ik woon, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Ja, , , , , , ,Helemaal mee eens,Neutraal,Helemaal mee eens, , , ,Ja,Helemaal geen interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Interesse,Nee, ,5,7, ,Oneens,Neutraal,Neutraal,Neutraal,Eens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,true,true, , , , , , , , , , , , , , , , , , ,Door een trainer/coach in combinatie met een app of online platform, ,Goed,Neutraal,Goed,Goed,Goed,Goed,Neutraal,Goed,Neutraal,Goed,Goed,Goed,Goed,Neutraal,Goed,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Man,29,188,85,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,,
9/26/2018 12:29:16 PM,25,Ja,Ja,16 km (10 mijl), ,10,Prima organisatie, gezellige loop!, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,false,false, ,Nee,false,false,true,false,false, ,Mee eens,Neutraal,Mee eens, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , ,Alleen door een app of online platform, ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Man,45,173,78,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,
9/26/2018 12:29:18 PM,26,Ja,Ja,16 km (10 mijl), ,8, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,true,false,false, ,Ja, , , , , , ,Mee oneens,Mee oneens,Mee oneens, , , ,Nee, , , , , , , , , , , , , , , , , , ,Neutraal,Eens,Neutraal,Neutraal,Oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,true,false, , , , , , , , , , , , , , , , , , ,Alleen door een app of online platform, ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false, ,RunKeeper, ,Man,47,190,82,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Ja, namelijk ...,Ik vond dit jaar de kledinguitgifte na de loop echt een drama!!!!,,,,,,,,,
9/26/2018 12:29:22 PM,27,Ja,Nee, ,Ja, , , ,12 weken of meer getraind,3 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,true,false,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,true,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Oneens,Oneens,Oneens,Helemaal mee oneens,Neutraal,Neutraal,ik weet niet wat de huidige informatie is,ik weet niet wat de huidige informatie is, , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Een beetje,Neutraal,Goed,Goed,Helemaal niet,Goed,Goed,Neutraal,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false, ,TomTom Sports, ,Vrouw,28,170,72,Middelbaar beroepsonderwijs (MBO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,,
9/26/2018 12:29:24 PM,28,Ja,Ja,16 km (10 mijl), ,7,Alles was goed geregeld; alleen iets minder sfeer door slecht weer. hierdoor minder toeschouwers., ,Niet of nauwelijks getraind,1 keer per week,6 maanden - 1 jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Neutraal,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Goed,Neutraal,Goed,Goed,Neutraal,Goed,Goed,Goed,Goed,Neutraal,Goed,Heel goed,Goed,Goed,Helemaal niet,Neutraal,Neutraal,Neutraal,Neutraal,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false, ,TomTom Sports, ,Man,38,182,84,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
9/26/2018 12:29:27 PM,29,Ja,Ja,8 km (5 mijl, Damloop by night), ,9,Om het een 10 te maken hadden de tassen overdekt moeten staan. Verder super!, ,12 weken of meer getraind,1 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Neutraal,Neutraal,Training moet op maat zijn. Is voor iedereen anders en past niet in standaard tips of schema’s, , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,true,false, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Goed,Een beetje,Een beetje,Goed,Een beetje,Goed,Goed,Goed,Goed,Een beetje,Goed,Een beetje,Een beetje,Goed,Een beetje,Interesse,Veel interesse,Interesse,Geen interesse,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false, ,Strava, ,Vrouw,30,170,74,Middelbaar beroepsonderwijs (MBO), ,Nee,Nee, ,,,,,,,,,,,
9/26/2018 12:29:51 PM,30,Ja,Ja,16 km (10 mijl), ,9,Goed georganiseerd, zoals altijd. Drinkposten voldoende, start goed kortom niets op aan te merken., ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen bij mijn hardloopvereniging., ,Ik ren altijd binnen 5 km van waar ik woon, ,true,false,false,true,false,false,false, ,Ja,false,true,false,false, ,Nee,true,false,false,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Oneens,Oneens,Oneens,Oneens,Oneens,Oneens,Oneens,Oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Interesse,Interesse,Interesse,Geen interesse,Geen interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,66,178,79,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,
9/26/2018 12:29:59 PM,31,Ja,Ja,8 km (5 mijl, Damloop by night), ,10, , ,Niet of nauwelijks getraind,1 tot 3 keer per maand,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,false,true,Ik voetbal, ik hardloop af en toe daarnaast,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Ja,Interesse,Geen interesse,Interesse,Veel interesse,Interesse,Interesse,Geen interesse,Geen interesse,Interesse,Geen interesse,Helemaal geen interesse,Helemaal geen interesse,Geen interesse,Nee, ,10,10,Neutraal,Eens,Neutraal,Eens,Neutraal,Oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , ,Alleen door een app of online platform, ,Goed,Goed,Neutraal,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Goed,Goed,Goed,Neutraal,Neutraal,Interesse,Interesse,Interesse,Geen interesse,Geen interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Vrouw,24,176,68,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,
9/26/2018 12:30:08 PM,32,Ja,Ja,16 km (10 mijl), ,9,Het blijft leuk met muziek, mensen en route, ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,true,false,false,false, ,Ja,false,true,true,false, ,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Ja,Neutraal,Veel interesse,Neutraal,Veel interesse,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Nee, ,0,999, , , , , , , , , , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal niet,Helemaal niet,Helemaal niet,Helemaal niet,Helemaal niet,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false, ,Strava, ,Man,38,183,92,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,
9/26/2018 12:30:09 PM,33,Ja,Ja,8 km (5 mijl, Damloop by night), ,7,Ik vond het erg leuk, alleen mistte ik wel sfeer ten opzichte van vorig jaar. Minder muziek etc., ,1-5 weken getraind,1 keer per week,6 maanden - 1 jaar,Ik zou vaker willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,false,false, ,Nee,false,false,false,false,true,Geen reden,Neutraal,Neutraal,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Eens,Eens,Oneens,Oneens,Neutraal,Oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Helemaal niet,Helemaal niet,Helemaal niet,Helemaal niet,Helemaal niet,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Goed,Een beetje,Een beetje,Een beetje,Een beetje,Interesse,Interesse,Interesse,Veel interesse,Veel interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Vrouw,24,162,70,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
9/26/2018 12:30:11 PM,34,Ja,Ja,16 km (10 mijl), ,9, , ,12 weken of meer getraind,2 keer per week,3-6 maanden,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,true,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,true,false,true,false, ,Ja,true,false,false,false, ,Nee,false,false,true,false,false, ,Helemaal mee eens,Helemaal mee eens,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Eens,Neutraal,Eens,Neutraal,Neutraal,Oneens,Helemaal mee eens,Neutraal, , , , , , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true,true,false,true,false,true,false,true,true,false,false,false,false,false, , , , , , , ,Een beetje,Een beetje,Neutraal,Goed,Neutraal,Een beetje,Heel goed,Goed,Neutraal,Neutraal,Neutraal,Goed,Neutraal,Neutraal,Een beetje,Interesse,Geen interesse,Interesse,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,RunKeeper, ,Vrouw,24,177,75,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
9/26/2018 12:30:13 PM,35,Ja,Ja,16 km (10 mijl), ,8, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Nee,true,true,true,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Eens,Eens,Eens,Eens,Eens,Helemaal mee oneens,Eens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,true,false,true,false,true, , , , , , , , , , , , , , , , , , ,Door een trainer/coach, ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false, ,TomTom Sports, ,Vrouw,24,177,68,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
